idFactura;montoTotal;habitacion
83719;6352297;43257
83720;3537314;51702
83721;3539999;101949
83722;7568660;76508
83723;1457929;21641
83724;1043483;34875
83725;3440742;22416
83726;4223615;26856
83727;1410304;66304
83728;1287940;28170
83729;806885;20509
83730;4827468;88425
83731;605138;107620
83732;8052559;95013
83733;7345139;43640
83734;5301502;92854
83735;6544043;89089
83736;4579476;98723
83737;2604263;104994
83738;8396394;19056
83739;1106304;101025
83740;3842850;35727
83741;8971412;16466
83742;9642767;113241
83743;3196269;28431
83744;6344560;17770
83745;6955320;94815
83746;1126603;115139
83747;6176180;15080
83748;2957175;7564
83749;1776950;84942
83750;1473151;54577
83751;3073879;5068
83752;9666696;5246
83753;540483;81458
83754;5215492;20853
83755;6645386;104618
83756;4121207;98245
83757;7558939;54648
83758;754655;45719
83759;9470392;106345
83760;3584684;68690
83761;4750982;43588
83762;8190879;74259
83763;2468244;100066
83764;871063;32350
83765;4884390;23490
83766;4567399;67058
83767;3389801;68525
83768;2339285;13604
83769;9504021;110073
83770;8958913;77005
83771;1231835;57459
83772;515037;83769
83773;8794342;32942
83774;5942657;6352
83775;2945748;101048
83776;5980822;94004
83777;537197;104333
83778;5300502;65383
83779;5482942;41883
83780;8030067;2030
83781;6818869;56138
83782;3403375;70113
83783;1316955;78242
83784;9261304;27841
83785;6848832;32692
83786;8021560;17251
83787;9655434;78238
83788;8528891;37830
83789;773588;46690
83790;6139808;40003
83791;2721235;74651
83792;8308392;58279
83793;8738434;107989
83794;278819;41106
83795;12888;98310
83796;5976890;30703
83797;7390842;66564
83798;7019453;51873
83799;3612297;78993
83800;2411063;44921
83801;9088171;6682
83802;6897932;31371
83803;8803617;111645
83804;9334152;16318
83805;2130157;100242
83806;8334911;16642
83807;3985330;10997
83808;1513502;58063
83809;4124721;9140
83810;2716325;1198
83811;755171;86360
83812;1506148;41197
83813;7807873;41853
83814;468676;112060
83815;9642234;50533
83816;5783929;72521
83817;8586803;113449
83818;9389411;22700
83819;4300044;71468
83820;4069602;113807
83821;4881529;62773
83822;345534;103206
83823;620569;83926
83824;3608869;14400
83825;6801551;66651
83826;9924220;59111
83827;7351936;42757
83828;84270;16694
83829;6060200;70362
83830;4818309;34781
83831;5519335;73307
83832;9357080;45592
83833;2102277;92079
83834;5155559;33944
83835;5753397;112315
83836;9058532;73815
83837;8341166;63872
83838;7326253;5732
83839;8635903;111977
83840;154608;38318
83841;9405910;107172
83842;7030522;112676
83843;145152;35510
83844;2490889;19856
83845;9318518;20956
83846;7976318;57208
83847;7777473;13621
83848;8234573;18248
83849;2971779;13664
83850;9620054;38293
83851;7909891;100740
83852;9756539;52908
83853;7868665;15009
83854;7913365;28507
83855;6635378;54978
83856;4551426;70038
83857;3090757;97927
83858;4498444;36780
83859;6024777;83011
83860;6988371;12069
83861;2837442;77957
83862;4611871;102212
83863;3390313;68803
83864;2790205;19495
83865;1166008;1999
83866;4872853;45823
83867;8033181;50930
83868;1235954;119105
83869;698837;112192
83870;7380017;64359
83871;6734365;109655
83872;6013622;8311
83873;9042260;2601
83874;4661848;27831
83875;2832024;81767
83876;2582934;6465
83877;267044;47931
83878;6578752;53278
83879;931763;31112
83880;7920239;41176
83881;8085162;44570
83882;9254046;84761
83883;3503344;80406
83884;2030171;2086
83885;8228718;7511
83886;48773;102890
83887;5458423;73095
83888;5174106;118408
83889;3501332;178
83890;5957942;27373
83891;481173;74710
83892;8821991;52778
83893;1692501;54132
83894;8001856;32138
83895;5367935;108151
83896;5011720;109592
83897;2404768;69257
83898;2156546;35512
83899;5991652;14199
83900;8093982;5669
83901;4257343;117894
83902;2491940;20586
83903;9873862;99695
83904;3713644;59861
83905;1453695;112595
83906;4535458;36451
83907;4345105;45751
83908;9642018;31280
83909;7964082;105335
83910;3004456;81028
83911;5456644;52378
83912;2320386;44765
83913;9358801;118096
83914;7167602;99742
83915;9612926;9863
83916;8242014;57506
83917;1469246;49823
83918;9419088;41391
83919;2703968;64409
83920;1157544;12393
83921;3615684;13200
83922;9127958;104697
83923;9296599;24816
83924;5221011;103378
83925;9287900;14193
83926;7227674;92819
83927;1536370;49102
83928;7248292;78490
83929;7589953;101276
83930;2834795;64081
83931;1660273;12845
83932;6814201;67078
83933;4181588;28717
83934;3848157;66265
83935;5607087;90560
83936;8036846;20198
83937;4767826;16833
83938;1382820;110626
83939;499539;10640
83940;8163912;88726
83941;6027756;38508
83942;3156778;112188
83943;5446046;110469
83944;8158610;98242
83945;2764789;41045
83946;4464777;13536
83947;6223764;12926
83948;8962887;114016
83949;5482683;34942
83950;4774016;47913
83951;8526770;78268
83952;9185913;114169
83953;4355422;2696
83954;6154594;73921
83955;9027836;70606
83956;3826254;118960
83957;6294717;75456
83958;6188430;87424
83959;3348064;85930
83960;3616629;113218
83961;6822841;54323
83962;6929390;98992
83963;4554775;25893
83964;8267524;106435
83965;6651543;114447
83966;8922158;22830
83967;4487933;102386
83968;8971015;20107
83969;1853858;84801
83970;644704;92687
83971;3973005;98202
83972;8596422;107756
83973;3949336;42598
83974;2040030;16333
83975;7863498;18383
83976;8607297;3349
83977;5917276;15503
83978;6515561;80723
83979;2316427;109320
83980;9939305;113927
83981;2860794;48402
83982;4697722;59890
83983;3798704;102223
83984;8552274;112875
83985;7449379;64371
83986;9524390;634
83987;6692232;104440
83988;1030008;90788
83989;5174508;11397
83990;8007858;63031
83991;3899019;34657
83992;5660574;36872
83993;4121031;25101
83994;5248975;97166
83995;4533138;92751
83996;4419641;103489
83997;1007176;105813
83998;5910609;58808
83999;8294430;40344
84000;6961085;25185
84001;4996574;14440
84002;1921328;27388
84003;4312539;39791
84004;7279133;6208
84005;7847793;37417
84006;132778;78736
84007;7052614;70866
84008;72094;75096
84009;1534458;65459
84010;6522827;29030
84011;6230481;50280
84012;322505;77939
84013;2328862;80796
84014;363611;56167
84015;9898212;74096
84016;5682942;79915
84017;6540577;12770
84018;4318409;78447
84019;9163026;64065
84020;5252079;68025
84021;2561605;26892
84022;9655926;115809
84023;8449714;37518
84024;362276;80137
84025;4927623;96899
84026;4949308;76081
84027;7430521;60976
84028;3831568;93739
84029;2042172;109927
84030;5601851;20996
84031;5741740;62435
84032;8284154;67285
84033;1993616;68279
84034;177633;75656
84035;8307095;103289
84036;8327444;87917
84037;7752883;62821
84038;1010259;20693
84039;5938255;47995
84040;2532128;85956
84041;2732874;41598
84042;8009282;3240
84043;9216871;93125
84044;1414022;77122
84045;1472307;24910
84046;8477714;101698
84047;9917590;8164
84048;5947935;77206
84049;2167281;15963
84050;9917711;6163
84051;7371960;23211
84052;5563716;95123
84053;6898945;70900
84054;7501156;63260
84055;8354733;17337
84056;7197817;9964
84057;7607321;115314
84058;3740172;58975
84059;7191244;518
84060;2075346;90993
84061;1546687;91679
84062;9901482;35617
84063;4055031;2843
84064;2517246;79086
84065;8829620;8659
84066;4862160;93018
84067;1020589;65479
84068;7646497;11264
84069;3177850;23833
84070;409283;83018
84071;3073294;62168
84072;4156167;40608
84073;8219766;58992
84074;6637307;68333
84075;874258;52932
84076;2526088;92815
84077;3669891;35203
84078;1428673;64044
84079;656622;42301
84080;2347341;89
84081;8132647;37465
84082;606163;57372
84083;3752190;89039
84084;392640;75871
84085;3859489;6032
84086;36209;87190
84087;8342958;22215
84088;8096327;58242
84089;5704125;78725
84090;2324292;53972
84091;6941541;22180
84092;8484463;56531
84093;20853;8738
84094;9451802;11494
84095;7183743;63395
84096;805505;53965
84097;1581215;81720
84098;2910549;102621
84099;6138092;38431
84100;6852872;72210
84101;4295587;32390
84102;5377895;49620
84103;7517858;58064
84104;6642016;19042
84105;353289;78149
84106;3457894;49286
84107;4801200;59173
84108;1611677;25415
84109;9490075;42077
84110;5362986;93379
84111;8322525;111219
84112;3084893;65690
84113;3648461;53850
84114;4709771;6275
84115;277243;116687
84116;8435172;42424
84117;4202384;69561
84118;2402312;9540
84119;8413160;65558
84120;424661;43294
84121;9680484;64596
84122;1459095;59582
84123;6962199;7762
84124;9248920;99140
84125;542303;34690
84126;3820299;79488
84127;7712293;75144
84128;8009787;88978
84129;6340411;114590
84130;9701170;50014
84131;8482638;102127
84132;2244448;77505
84133;3637865;33550
84134;2599679;117876
84135;6643061;9641
84136;6497794;27968
84137;9915942;76019
84138;2327440;37117
84139;282844;78746
84140;4226698;89065
84141;6664028;12909
84142;1869461;83035
84143;194158;67952
84144;1059202;110130
84145;1364265;78932
84146;5831425;79538
84147;2821391;20344
84148;1568729;78232
84149;2465740;18858
84150;987802;2199
84151;1526833;63887
84152;2611068;37418
84153;4275428;102862
84154;958295;19539
84155;1027569;70181
84156;3299335;70070
84157;1724486;61923
84158;1972265;10723
84159;9614901;56966
84160;10823;33669
84161;2008634;83395
84162;5509008;83550
84163;8401722;45929
84164;8351490;115253
84165;6201273;27851
84166;8993408;25716
84167;7209230;92660
84168;945437;41272
84169;8883641;3242
84170;8284856;82517
84171;458186;119066
84172;1924413;76438
84173;8926583;106923
84174;5981431;21922
84175;6578094;41310
84176;2760537;29436
84177;8479389;79537
84178;6577878;52802
84179;6798429;83890
84180;7398584;19354
84181;6224150;102980
84182;416141;47368
84183;3394286;7413
84184;9863848;5245
84185;9006573;86154
84186;8377861;49382
84187;7554654;89833
84188;2561144;112506
84189;9262214;30792
84190;858803;14185
84191;6914157;5188
84192;2471909;86882
84193;7811802;31891
84194;1230281;7425
84195;2099003;103706
84196;5648005;101066
84197;4537393;8419
84198;5351271;87853
84199;8458422;90469
84200;6075734;27978
84201;7831407;29922
84202;3970113;119752
84203;3600997;74869
84204;375584;41850
84205;2274056;109073
84206;6157437;39376
84207;9505999;87181
84208;7297943;2561
84209;9784966;38059
84210;4899263;94679
84211;3249096;69144
84212;8247228;43405
84213;8307840;29760
84214;354944;78659
84215;4453156;71770
84216;3717948;21431
84217;7051947;39258
84218;3628793;82925
84219;7888099;109682
84220;300273;17000
84221;9475351;101246
84222;5750396;69092
84223;8391461;25064
84224;1905093;46419
84225;7450539;100554
84226;3359272;116655
84227;3627950;102749
84228;7830149;28296
84229;7734606;95745
84230;7557601;101574
84231;8640805;112284
84232;5926788;48909
84233;7599549;70751
84234;2797435;6885
84235;172881;74221
84236;4926967;17600
84237;9767802;4752
84238;6296554;68840
84239;3221037;62492
84240;9862477;8833
84241;6793974;33968
84242;462825;97635
84243;3222849;49675
84244;7823505;72023
84245;6853105;63701
84246;5770807;14172
84247;886729;22684
84248;1048379;6761
84249;1138925;83412
84250;596673;22287
84251;47618;48658
84252;2485135;54955
84253;4144551;106324
84254;5934295;1965
84255;964723;77744
84256;2280567;110960
84257;8366247;113824
84258;9211065;95022
84259;627221;107300
84260;7594067;90401
84261;6570747;84321
84262;6900922;24683
84263;2509489;105234
84264;6170337;18189
84265;2530145;85838
84266;4141742;10159
84267;9770111;6171
84268;3661884;42324
84269;11255;58964
84270;4692009;103987
84271;1565530;68356
84272;2748472;10429
84273;9690828;73889
84274;2399537;18211
84275;1409304;25744
84276;1819747;65480
84277;1080667;110843
84278;793965;85324
84279;1467058;114916
84280;9213051;35368
84281;8741896;22003
84282;26633;49044
84283;6372642;98416
84284;7040463;44431
84285;138659;9110
84286;7033275;70093
84287;8084704;119147
84288;1422019;43086
84289;2660635;70441
84290;1354842;22165
84291;6707672;61372
84292;6051662;107874
84293;9425779;22809
84294;1115904;58051
84295;1924480;106687
84296;1194381;63172
84297;4165203;96763
84298;7180287;46747
84299;5121862;62448
84300;3534256;5772
84301;9840258;8879
84302;6130240;55747
84303;9420196;70186
84304;4173993;22035
84305;3190267;10270
84306;5062606;18570
84307;7725196;102990
84308;966375;9800
84309;7647267;95554
84310;2899105;110819
84311;4558483;12845
84312;2600237;116521
84313;2527609;472
84314;4682806;12623
84315;1862418;113091
84316;3637702;36483
84317;4859000;52987
84318;8280502;84087
84319;9617720;89002
84320;2328128;55061
84321;1304051;66390
84322;5543926;67279
84323;9607168;56170
84324;6557888;66518
84325;5929556;78030
84326;9176841;27230
84327;2756470;81068
84328;1574489;40147
84329;5585124;26434
84330;7615745;100092
84331;9547566;63355
84332;3239077;39176
84333;9810243;105917
84334;9690749;66840
84335;1655178;6836
84336;4778439;67218
84337;8538714;1203
84338;2236808;5269
84339;2992917;21238
84340;3893331;24409
84341;2155405;86081
84342;817196;15230
84343;8894429;49733
84344;3015934;109399
84345;3183086;105605
84346;3684393;111288
84347;3334199;117990
84348;2034434;105333
84349;2567250;66247
84350;8480608;64505
84351;4265056;22901
84352;4086507;99936
84353;1790791;43149
84354;7331254;77145
84355;4006577;66911
84356;3106492;86370
84357;8826720;43644
84358;8102482;100502
84359;9992235;118278
84360;354648;9106
84361;6346660;12450
84362;3989101;51345
84363;6984436;18448
84364;7286138;107930
84365;8881225;9345
84366;8135007;10461
84367;569940;336
84368;2102920;106206
84369;523141;28477
84370;9635143;24258
84371;3091529;87820
84372;1067905;52138
84373;3326354;60425
84374;6968877;51929
84375;4172323;17789
84376;4828844;65474
84377;6292446;67121
84378;6164585;89424
84379;9277706;65997
84380;3835151;118090
84381;8033864;76790
84382;1307220;117986
84383;1236228;108246
84384;1357788;104489
84385;3481208;97534
84386;5690893;66091
84387;1594126;3540
84388;941338;8062
84389;8043487;40043
84390;9113998;110371
84391;2348276;77192
84392;355957;46889
84393;4539138;86037
84394;8234942;57424
84395;4608798;61441
84396;9835868;31360
84397;2900452;48785
84398;69088;16862
84399;8647398;64742
84400;4407321;6988
84401;6626506;116154
84402;9403971;35174
84403;8772752;9913
84404;2270837;104664
84405;303966;89183
84406;1230047;71565
84407;2526347;45047
84408;2244893;50442
84409;560066;78216
84410;2073916;51377
84411;8152255;58498
84412;4285263;91030
84413;9866342;37767
84414;3083912;25106
84415;317944;22601
84416;7523102;92571
84417;3233836;106563
84418;3759519;61439
84419;9488163;60092
84420;3817069;53820
84421;5217455;69007
84422;8612637;113481
84423;3471266;9907
84424;3060749;87693
84425;7696257;65692
84426;4216861;110739
84427;3136669;10688
84428;6057372;83952
84429;6767584;862
84430;1899196;96449
84431;2151674;46827
84432;723070;65095
84433;9635605;31148
84434;3801540;46942
84435;472441;11899
84436;6216335;1941
84437;7288000;36053
84438;4221191;113905
84439;146365;87817
84440;2227438;41645
84441;6014295;4194
84442;7202890;73086
84443;3137102;80637
84444;9989330;112275
84445;3586599;32311
84446;4023714;36591
84447;3047543;108433
84448;4173856;70035
84449;1059566;97917
84450;1831034;80707
84451;1264181;46700
84452;8238419;21278
84453;4186362;52666
84454;5943938;33686
84455;6461308;73559
84456;5879368;117763
84457;710550;87343
84458;3145297;83977
84459;6478914;116579
84460;9118284;73457
84461;3689708;32948
84462;1872068;14699
84463;957195;71543
84464;3689196;68392
84465;7259181;114456
84466;1608087;92309
84467;5701706;3178
84468;9311402;9426
84469;1939977;88733
84470;6743512;104096
84471;2530486;88893
84472;5564969;948
84473;8157744;90850
84474;515861;21192
84475;5514318;25181
84476;5985136;42653
84477;77443;39481
84478;7026737;44268
84479;7666854;19822
84480;4063279;90149
84481;8889192;59514
84482;3155714;86366
84483;906825;84701
84484;751368;3888
84485;6957946;81067
84486;2754990;15260
84487;6282838;58518
84488;3170554;48045
84489;836500;13958
84490;6327525;105623
84491;4610818;57184
84492;6593925;39618
84493;1155883;89771
84494;6982324;1167
84495;6577971;117906
84496;3399924;4452
84497;4795613;119682
84498;5253141;18244
84499;2097721;98204
84500;9275861;72511
84501;1182628;87001
84502;7769505;57978
84503;3334696;67363
84504;9746528;8205
84505;3911085;33283
84506;6723649;115107
84507;2815323;85717
84508;7355254;56008
84509;7314741;62131
84510;9397819;119199
84511;190335;32940
84512;9809530;40176
84513;5798858;88491
84514;3568913;41254
84515;8073918;63549
84516;471127;117677
84517;6505259;33692
84518;5139068;67907
84519;4444941;1234
84520;5990234;21141
84521;2289887;4794
84522;8261659;80598
84523;3834509;28676
84524;7478762;2169
84525;3390660;9431
84526;4909092;72759
84527;4845155;117577
84528;7948349;15803
84529;5368630;115183
84530;3766384;111178
84531;6752016;52208
84532;275527;36185
84533;4997735;16880
84534;3151542;89436
84535;9882053;28789
84536;8402860;8709
84537;1738567;60704
84538;9573401;82786
84539;6511919;55850
84540;5595185;63654
84541;8769721;104246
84542;4930889;81937
84543;4871167;83589
84544;1009394;4188
84545;7388885;86313
84546;1946362;32357
84547;8222590;87784
84548;7829740;11686
84549;4002385;30123
84550;1541360;78062
84551;4867399;55624
84552;7022;115190
84553;6177542;9806
84554;4486919;5944
84555;8908594;109760
84556;1161347;8760
84557;6232266;24603
84558;5056847;27584
84559;8972053;42236
84560;8030792;59277
